mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
21124120,9349170,10313387,0,1296785,72731,0,0
21124120,9349170,10313387,0,1296785,72731,0,0
21862742,9606403,10556483,0,1336080,74525,0,0
21862742,9606403,10556483,0,1336080,74525,0,0
22227752,9789688,10688586,0,1361716,74665,0,0
22227752,9789688,10688586,0,1361716,74665,0,0
22890547,10029628,10917514,0,1401707,75810,0,0
22890547,10029628,10917514,0,1401707,75810,0,0
23313518,10260031,11131016,0,1434318,76758,0,0
23313518,10260031,11131016,0,1434318,76758,0,0
23483962,10331423,11200240,0,1443617,76821,0,0
23483962,10331423,11200240,0,1443617,76821,0,0
23926530,10544840,11367160,0,1475230,77328,0,0
23926530,10544840,11367160,0,1475230,77328,0,0
24309231,10700744,11486947,0,1499169,77500,0,0
24309231,10700744,11486947,0,1499169,77500,0,0
24542612,10786068,11550472,0,1513564,77554,0,0
24542612,10786068,11550472,0,1513564,77554,0,0
25097114,10934310,11668652,0,1538013,77633,0,0
25097114,10934310,11668652,0,1538013,77633,0,0
25675639,11234110,11840439,0,1572987,79972,0,0
25675639,11234110,11840439,0,1572987,79972,0,0
25868711,11338216,11924169,0,1591336,80001,0,0
25868711,11338216,11924169,0,1591336,80001,0,0
26263931,11492321,12114091,0,1610689,80756,0,0
26263931,11492321,12114091,0,1610689,80756,0,0
26687538,11660129,12392626,0,1631455,80763,0,0
26687538,11660129,12392626,0,1631455,80763,0,0
27188829,11883706,12550048,0,1666190,80793,0,0
27188829,11883706,12550048,0,1666190,80793,0,0
27614777,12067523,12695645,0,1695867,80819,0,0
27614777,12067523,12695645,0,1695867,80819,0,0
28084858,12229588,12836884,0,1721839,81169,0,0
28084858,12229588,12836884,0,1721839,81169,0,0
28644299,12485436,13001528,0,1756596,84145,0,0
28644299,12485436,13001528,0,1756596,84145,0,0
29125430,12638801,13129354,0,1781188,84254,0,0
29125430,12638801,13129354,0,1781188,84254,0,0
29325659,12698998,13182674,0,1789294,84279,0,0
29325659,12698998,13182674,0,1789294,84279,0,0
29726602,12795428,13261645,0,1804122,84326,0,0
29726602,12795428,13261645,0,1804122,84326,0,0
30290555,12975219,13371683,0,1827884,85616,0,0
30290555,12975219,13371683,0,1827884,85616,0,0
30531883,13050266,13431689,0,1838908,85808,0,0
30531883,13050266,13431689,0,1838908,85808,0,0
31122481,13189534,13757575,0,1861094,86919,0,0
31122481,13189534,13757575,0,1861094,86919,0,0
32277186,13374410,14647179,0,1895671,90712,0,0
32277186,13374410,14647179,0,1895671,90712,0,0
32783533,13517263,14908241,0,1922070,91401,0,0
32783533,13517263,14908241,0,1922070,91401,0,0
33016765,13616017,15055163,0,1941368,92122,0,0
33016765,13616017,15055163,0,1941368,92122,0,0
33472835,13799035,15289819,0,1973650,92744,0,0
33472835,13799035,15289819,0,1973650,92744,0,0
34153686,13995848,15447252,0,2008471,94385,0,0
34153686,13995848,15447252,0,2008471,94385,0,0
34863907,14154731,15613172,0,2030520,97004,0,0
34863907,14154731,15613172,0,2030520,97004,0,0
35514223,14323915,15795741,0,2059005,97940,0,0
35514223,14323915,15795741,0,2059005,97940,0,0
35846177,14382266,15874925,0,2065476,98204,0,0
35846177,14382266,15874925,0,2065476,98204,0,0
37065893,15623619,16384391,0,2128548,232934,0,0
37065893,15623619,16384391,0,2128548,232934,0,0
40229814,18680296,17545429,0,2447960,345633,0,0
40229814,18680296,17545429,0,2447960,345633,0,0
41854748,20310125,18147394,0,2613652,406830,0,0
41854748,20310125,18147394,0,2613652,406830,0,0
44909099,23480391,19265113,0,2894844,558797,0,0
44909099,23480391,19265113,0,2894844,558797,0,0
47923388,27317799,20584433,0,3762662,779036,0,0
47923388,27317799,20584433,0,3762662,779036,0,0
49539733,28851322,21225484,0,3964342,850233,0,0
49539733,28851322,21225484,0,3964342,850233,0,0
50017947,29003298,21391309,0,3984999,853628,0,0
50017947,29003298,21391309,0,3984999,853628,0,0
50462574,29106383,21538012,0,4001330,853947,0,0
50462574,29106383,21538012,0,4001330,853947,0,0
50885623,29194758,21628745,0,4011663,854418,0,0
50885623,29194758,21628745,0,4011663,854418,0,0
51276217,29279755,21705969,0,4029654,854515,0,0
51276217,29279755,21705969,0,4029654,854515,0,0
51813296,29415823,21876471,0,4048927,855453,0,0
51813296,29415823,21876471,0,4048927,855453,0,0
52204353,29459628,21963886,0,4056178,855461,0,0
52204353,29459628,21963886,0,4056178,855461,0,0
52519066,29544230,22078288,0,4067824,855503,0,0
52519066,29544230,22078288,0,4067824,855503,0,0
52792647,29610269,22185731,0,4077730,856007,0,0
52792647,29610269,22185731,0,4077730,856007,0,0
53163796,29723276,22324341,0,4096760,856099,0,0
53163796,29723276,22324341,0,4096760,856099,0,0
53592092,29799665,22433579,0,4110508,856100,0,0
53592092,29799665,22433579,0,4110508,856100,0,0
54110772,29899945,22559806,0,4125483,856446,0,0
54110772,29899945,22559806,0,4125483,856446,0,0
54444707,29963657,22652905,0,4136633,856458,0,0
54444707,29963657,22652905,0,4136633,856458,0,0
54935386,30135863,22861741,0,4162457,860440,0,0
54935386,30135863,22861741,0,4162457,860440,0,0
55504512,30337431,23071541,0,4192605,861924,0,0
55504512,30337431,23071541,0,4192605,861924,0,0
55940840,30520791,23191486,0,4226608,861933,0,0
55940840,30520791,23191486,0,4226608,861933,0,0
56247834,30670436,23278472,0,4246446,864763,0,0
56247834,30670436,23278472,0,4246446,864763,0,0
56744867,30855464,23405844,0,4274606,865292,0,0
56744867,30855464,23405844,0,4274606,865292,0,0
57365550,31023851,23773481,0,4301821,865644,0,0
57365550,31023851,23773481,0,4301821,865644,0,0
58310708,31336849,24155792,0,4348907,870596,0,0
58310708,31336849,24155792,0,4348907,870596,0,0
59206528,31603077,24756742,0,4396373,871782,0,0
59206528,31603077,24756742,0,4396373,871782,0,0
59661004,31815224,24967051,0,4426727,872118,0,0
59661004,31815224,24967051,0,4426727,872118,0,0
60320765,32044557,25261276,0,4460114,872525,0,0
60320765,32044557,25261276,0,4460114,872525,0,0
60945633,32317362,25506911,0,4494394,877889,0,0
60945633,32317362,25506911,0,4494394,877889,0,0
61392261,32445604,25715281,0,4511223,878065,0,0
61392261,32445604,25715281,0,4511223,878065,0,0
62223968,32839048,26006709,0,4547518,884656,0,0
62223968,32839048,26006709,0,4547518,884656,0,0
62677105,32925214,26176337,0,4561255,884683,0,0
62677105,32925214,26176337,0,4561255,884683,0,0
63695537,33147166,26358386,0,4597085,889009,0,0
63695537,33147166,26358386,0,4597085,889009,0,0
64458806,33340599,26505953,0,4630072,889350,0,0
64458806,33340599,26505953,0,4630072,889350,0,0
65114464,33498882,26774050,0,4656160,889460,0,0
65114464,33498882,26774050,0,4656160,889460,0,0
65881140,33693438,27028381,0,4687918,889690,0,0
65881140,33693438,27028381,0,4687918,889690,0,0
66347168,33888156,27304712,0,4718984,890051,0,0
66347168,33888156,27304712,0,4718984,890051,0,0
67148471,34131009,27648770,0,4759278,890294,0,0
67148471,34131009,27648770,0,4759278,890294,0,0
67813088,34307941,27840288,0,4786639,890887,0,0
67813088,34307941,27840288,0,4786639,890887,0,0
68162122,34391661,27970014,0,4800868,890895,0,0
68162122,34391661,27970014,0,4800868,890895,0,0
69009573,34656694,28251370,0,4840497,894744,0,0
69009573,34656694,28251370,0,4840497,894744,0,0
69892224,34934404,28924180,0,4891851,896833,0,0
69892224,34934404,28924180,0,4891851,896833,0,0
71882301,35303415,30530084,0,4937089,904339,0,0
71882301,35303415,30530084,0,4937089,904339,0,0
72463246,35525816,30856482,0,4972262,909999,0,0
72463246,35525816,30856482,0,4972262,909999,0,0
73148980,35832374,31207199,0,5007682,917376,0,0
73148980,35832374,31207199,0,5007682,917376,0,0
