mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
24509173,7864840,7681856,0,1161879,108765,0,0
25258865,8126471,8041691,0,1200692,111626,0,0
25258865,8126471,8041691,0,1200692,111626,0,0
26340329,8435768,8307538,0,1242888,116695,0,0
26340329,8435768,8307538,0,1242888,116695,0,0
26591287,8571772,8420290,0,1260802,117584,0,0
26591287,8571772,8420290,0,1260802,117584,0,0
27110429,8814193,8621347,0,1300316,119264,0,0
27110429,8814193,8621347,0,1300316,119264,0,0
27553313,9030779,8779923,0,1336307,121519,0,0
27553313,9030779,8779923,0,1336307,121519,0,0
28223587,9284846,9012712,0,1379833,123692,0,0
28223587,9284846,9012712,0,1379833,123692,0,0
28650145,9439621,9148549,0,1407773,124490,0,0
28650145,9439621,9148549,0,1407773,124490,0,0
29138626,9635250,9287069,0,1439122,126540,0,0
29138626,9635250,9287069,0,1439122,126540,0,0
29500117,9751802,9376192,0,1463942,127052,0,0
29500117,9751802,9376192,0,1463942,127052,0,0
29833590,9880521,9475587,0,1488619,127627,0,0
29833590,9880521,9475587,0,1488619,127627,0,0
30263460,10015301,9640131,0,1515829,127988,0,0
30263460,10015301,9640131,0,1515829,127988,0,0
30688864,10158574,9761193,0,1541508,129288,0,0
30688864,10158574,9761193,0,1541508,129288,0,0
31132150,10327617,9889534,0,1573524,130607,0,0
31132150,10327617,9889534,0,1573524,130607,0,0
31459535,10402196,10040081,0,1582034,130972,0,0
31459535,10402196,10040081,0,1582034,130972,0,0
31779557,10491804,10148231,0,1596207,131051,0,0
31779557,10491804,10148231,0,1596207,131051,0,0
32135146,10591969,10284694,0,1609435,131073,0,0
32135146,10591969,10284694,0,1609435,131073,0,0
32669153,10785165,10437821,0,1635421,132190,0,0
32669153,10785165,10437821,0,1635421,132190,0,0
33071789,10866814,10534075,0,1644047,132609,0,0
33071789,10866814,10534075,0,1644047,132609,0,0
33444678,10944082,10645940,0,1658791,132626,0,0
33444678,10944082,10645940,0,1658791,132626,0,0
33985588,11207937,10855232,0,1720294,139553,0,0
33985588,11207937,10855232,0,1720294,139553,0,0
34350384,11304785,11063015,0,1737953,139610,0,0
34350384,11304785,11063015,0,1737953,139610,0,0
34808014,11478034,11224319,0,1761597,140206,0,0
34808014,11478034,11224319,0,1761597,140206,0,0
35265901,11622037,11408730,0,1781324,140681,0,0
35265901,11622037,11408730,0,1781324,140681,0,0
35622805,11753895,11562530,0,1800384,140755,0,0
35622805,11753895,11562530,0,1800384,140755,0,0
36099156,11888800,11709398,0,1820612,141310,0,0
36099156,11888800,11709398,0,1820612,141310,0,0
36513236,12057510,11913283,0,1848882,141374,0,0
36513236,12057510,11913283,0,1848882,141374,0,0
37142172,12208621,12178074,0,1873851,141661,0,0
37142172,12208621,12178074,0,1873851,141661,0,0
37730988,12396401,12523637,0,1902728,142402,0,0
37730988,12396401,12523637,0,1902728,142402,0,0
38438604,12637584,12740776,0,1941603,143446,0,0
38438604,12637584,12740776,0,1941603,143446,0,0
38881478,12845319,12889293,0,1982419,145202,0,0
38881478,12845319,12889293,0,1982419,145202,0,0
39403212,13005803,13174774,0,2014244,146431,0,0
39403212,13005803,13174774,0,2014244,146431,0,0
40468336,13419616,13530666,0,2059490,159710,0,0
40468336,13419616,13530666,0,2059490,159710,0,0
42719759,13743967,13813817,0,2114075,164018,0,0
42719759,13743967,13813817,0,2114075,164018,0,0
43835185,13850799,14022730,0,2129707,164463,0,0
43835185,13850799,14022730,0,2129707,164463,0,0
44850525,14022769,14979129,0,2160683,167332,0,0
44850525,14022769,14979129,0,2160683,167332,0,0
45807539,14197859,15602655,0,2195148,168683,0,0
45807539,14197859,15602655,0,2195148,168683,0,0
47700940,14441993,15907285,0,2235391,170850,0,0
47700940,14441993,15907285,0,2235391,170850,0,0
49769577,14682419,16159586,0,2273516,173072,0,0
49769577,14682419,16159586,0,2273516,173072,0,0
52324202,14893720,17562063,0,2312658,176105,0,0
52324202,14893720,17562063,0,2312658,176105,0,0
54350621,15116285,19137821,0,2344275,181345,0,0
54350621,15116285,19137821,0,2344275,181345,0,0
56115516,15275371,20601547,0,2371590,182983,0,0
56115516,15275371,20601547,0,2371590,182983,0,0
57607764,15443644,20943592,0,2396610,185258,0,0
57607764,15443644,20943592,0,2396610,185258,0,0
57953766,15551329,21001112,0,2419399,185400,0,0
57953766,15551329,21001112,0,2419399,185400,0,0
58416043,15738971,21089275,0,2451568,186960,0,0
58416043,15738971,21089275,0,2451568,186960,0,0
59430703,16040492,21458963,0,2490021,191868,0,0
59430703,16040492,21458963,0,2490021,191868,0,0
59938091,16181670,21630005,0,2513458,194308,0,0
59938091,16181670,21630005,0,2513458,194308,0,0
61387279,16617273,22025304,0,2573255,204167,0,0
61387279,16617273,22025304,0,2573255,204167,0,0
64173102,16925409,22288817,0,2617816,209052,0,0
64173102,16925409,22288817,0,2617816,209052,0,0
65761204,17081093,22407024,0,2639401,212568,0,0
65761204,17081093,22407024,0,2639401,212568,0,0
67507246,17334179,22613460,0,2677955,217746,0,0
67507246,17334179,22613460,0,2677955,217746,0,0
68170885,17605280,22822441,0,2720804,222343,0,0
68170885,17605280,22822441,0,2720804,222343,0,0
69641779,17992793,23280180,0,2769965,227848,0,0
69641779,17992793,23280180,0,2769965,227848,0,0
71127414,18325062,23630098,0,2805780,234491,0,0
71127414,18325062,23630098,0,2805780,234491,0,0
72651606,18684161,23994132,0,2840231,241789,0,0
72651606,18684161,23994132,0,2840231,241789,0,0
74606893,18879488,24216222,0,2873749,245268,0,0
74606893,18879488,24216222,0,2873749,245268,0,0
76119775,19490679,24545403,0,2909812,261279,0,0
76119775,19490679,24545403,0,2909812,261279,0,0
77537718,21889205,25386604,0,2949303,280995,0,0
77537718,21889205,25386604,0,2949303,280995,0,0
79402332,24651373,26335863,0,2991164,293519,0,0
79402332,24651373,26335863,0,2991164,293519,0,0
81237141,27357890,27333170,0,3024959,310633,0,0
81237141,27357890,27333170,0,3024959,310633,0,0
83181535,30102171,28336638,0,3058547,323348,0,0
83181535,30102171,28336638,0,3058547,323348,0,0
85546394,32960850,29292398,0,3097574,336024,0,0
85546394,32960850,29292398,0,3097574,336024,0,0
86376955,33716396,29655513,0,3173282,433683,0,0
86376955,33716396,29655513,0,3173282,433683,0,0
86726694,33819312,29775872,0,3185177,434299,0,0
86726694,33819312,29775872,0,3185177,434299,0,0
87145781,33916835,29911838,0,3203219,434807,0,0
87145781,33916835,29911838,0,3203219,434807,0,0
