mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
27238526,11121902,12970853,0,1505589,167838,0,0
27238526,11121902,12970853,0,1505589,167838,0,0
27590084,11273053,13079409,0,1524094,168260,0,0
27590084,11273053,13079409,0,1524094,168260,0,0
27894204,11397196,13226087,0,1543554,168281,0,0
27894204,11397196,13226087,0,1543554,168281,0,0
28313826,11563671,13359872,0,1571152,168467,0,0
28313826,11563671,13359872,0,1571152,168467,0,0
28470984,11622967,13419960,0,1580275,168490,0,0
28470984,11622967,13419960,0,1580275,168490,0,0
28880520,11789787,13587382,0,1606973,168730,0,0
28880520,11789787,13587382,0,1606973,168730,0,0
29332225,12027020,13774677,0,1642669,170069,0,0
29332225,12027020,13774677,0,1642669,170069,0,0
29548857,12080955,13920855,0,1649999,170252,0,0
29548857,12080955,13920855,0,1649999,170252,0,0
29758969,12161767,14094616,0,1663938,170338,0,0
29758969,12161767,14094616,0,1663938,170338,0,0
30037419,12302150,14233520,0,1685515,170699,0,0
30037419,12302150,14233520,0,1685515,170699,0,0
30291042,12422667,14464130,0,1702339,170735,0,0
30291042,12422667,14464130,0,1702339,170735,0,0
30477741,12504215,14554124,0,1712689,170780,0,0
30477741,12504215,14554124,0,1712689,170780,0,0
30630734,12568095,14684343,0,1720683,170926,0,0
30630734,12568095,14684343,0,1720683,170926,0,0
31111190,12731871,14908589,0,1745367,171724,0,0
31111190,12731871,14908589,0,1745367,171724,0,0
31549440,12915843,15104878,0,1774220,171943,0,0
31549440,12915843,15104878,0,1774220,171943,0,0
31879516,13066261,15330953,0,1799756,172033,0,0
31879516,13066261,15330953,0,1799756,172033,0,0
32008317,13129581,15432488,0,1808584,172075,0,0
32008317,13129581,15432488,0,1808584,172075,0,0
32234450,13238613,15544171,0,1826034,172163,0,0
32234450,13238613,15544171,0,1826034,172163,0,0
32661573,13479971,15707505,0,1864322,172746,0,0
32661573,13479971,15707505,0,1864322,172746,0,0
32948654,13657314,15824649,0,1892744,172753,0,0
32948654,13657314,15824649,0,1892744,172753,0,0
33218310,13813235,15941526,0,1915672,172825,0,0
33218310,13813235,15941526,0,1915672,172825,0,0
33454425,13965798,16053933,0,1940299,172828,0,0
33454425,13965798,16053933,0,1940299,172828,0,0
33852560,14177155,16239942,0,1974940,173070,0,0
33852560,14177155,16239942,0,1974940,173070,0,0
34203395,14394118,16399742,0,2008011,173286,0,0
34203395,14394118,16399742,0,2008011,173286,0,0
34448128,14494513,16511649,0,2023814,173293,0,0
34448128,14494513,16511649,0,2023814,173293,0,0
35043173,14656224,16739708,0,2052459,173721,0,0
35043173,14656224,16739708,0,2052459,173721,0,0
35406980,14804348,16885841,0,2076731,174167,0,0
35406980,14804348,16885841,0,2076731,174167,0,0
35890830,14981933,17127471,0,2106376,174386,0,0
35890830,14981933,17127471,0,2106376,174386,0,0
36328893,15225564,17370984,0,2152582,174856,0,0
36328893,15225564,17370984,0,2152582,174856,0,0
36693447,15381784,17490687,0,2175408,174862,0,0
36693447,15381784,17490687,0,2175408,174862,0,0
37009332,15464055,17641373,0,2189097,174870,0,0
37009332,15464055,17641373,0,2189097,174870,0,0
37499397,15604713,17767855,0,2209751,175130,0,0
37499397,15604713,17767855,0,2209751,175130,0,0
37805706,15758178,17911345,0,2230766,175854,0,0
37805706,15758178,17911345,0,2230766,175854,0,0
38081918,15901926,18043369,0,2253177,176068,0,0
38081918,15901926,18043369,0,2253177,176068,0,0
39149267,16186393,18668261,0,2298571,177262,0,0
39149267,16186393,18668261,0,2298571,177262,0,0
40401075,16601819,19059815,0,2356754,184461,0,0
40401075,16601819,19059815,0,2356754,184461,0,0
